station_id,architecture,target_variable,ablation_group,mae,mae_baseline,delta_mae,n_features
KLGA,lightgbm,MinT,Time,1.8935534905500528,1.9856675871663976,-0.0921140966163447,44
KLGA,linear,MinT,ECMWF,1.2778996683372152,1.2784373571852894,-0.0005376888480741,44
KLGA,linear,MinT,Bias,1.303833210763024,1.2784373571852894,0.0253958535777345,44
KLGA,linear,MinT,Lags,1.2808531472037008,1.2784373571852894,0.0024157900184114,42
KLGA,linear,MinT,Rolling,1.3234429615922672,1.2784373571852894,0.0450056044069777,36
KLGA,linear,MinT,NWP_atmosphere,1.3525223381070286,1.2784373571852894,0.0740849809217392,43
KLGA,linear,MinT,Physics,1.308208171429223,1.2784373571852894,0.0297708142439336,41
KLGA,linear,MinT,Time,1.2784373571852885,1.2784373571852894,-8.881784197001252e-16,44
KLGA,mlp,MinT,ECMWF,1.345023959874626,1.3429085791436808,0.0021153807309453,44
KLGA,mlp,MinT,Bias,1.4043563715747702,1.3429085791436808,0.0614477924310894,44
KLGA,mlp,MinT,Lags,1.3429085791436812,1.3429085791436808,4.440892098500626e-16,42
KLGA,mlp,MinT,Rolling,1.3769812068974046,1.3429085791436808,0.0340726277537237,36
KLGA,mlp,MinT,NWP_atmosphere,1.4263912783113892,1.3429085791436808,0.0834826991677084,43
KLGA,mlp,MinT,Physics,1.3562002004311144,1.3429085791436808,0.0132916212874336,41
KLGA,mlp,MinT,Time,1.3226785423979703,1.3429085791436808,-0.0202300367457104,44
KBOS,catboost,MaxT,ECMWF,1.4119731176147678,1.3285092215474146,0.0834638960673532,44
KBOS,catboost,MaxT,Bias,1.3806578918027312,1.3285092215474146,0.0521486702553166,44
KBOS,catboost,MaxT,Lags,1.422954292547237,1.3285092215474146,0.0944450709998223,42
KBOS,catboost,MaxT,Rolling,1.4222534811066805,1.3285092215474146,0.0937442595592659,36
KBOS,catboost,MaxT,NWP_atmosphere,1.3737741131843226,1.3285092215474146,0.045264891636908,43
KBOS,catboost,MaxT,Physics,1.3922101646829168,1.3285092215474146,0.0637009431355022,41
KBOS,catboost,MaxT,Time,1.3891086494330844,1.3285092215474146,0.0605994278856698,44
KBOS,xgboost,MaxT,ECMWF,1.2956868230769063,1.2424787757670983,0.0532080473098079,44
KBOS,xgboost,MaxT,Bias,1.2533286609480867,1.2424787757670983,0.0108498851809881,44
KBOS,xgboost,MaxT,Lags,1.3149544538649838,1.2424787757670983,0.0724756780978852,42
KBOS,xgboost,MaxT,Rolling,1.2270991570126697,1.2424787757670983,-0.015379618754429,36
KBOS,xgboost,MaxT,NWP_atmosphere,1.2103233843778087,1.2424787757670983,-0.0321553913892898,43
KBOS,xgboost,MaxT,Physics,1.286317276743661,1.2424787757670983,0.0438385009765625,41
KBOS,xgboost,MaxT,Time,1.2556881862404072,1.2424787757670983,0.0132094104733087,44
KBOS,lightgbm,MaxT,ECMWF,1.6057536599838005,1.505760537718967,0.0999931222648338,44
KBOS,lightgbm,MaxT,Bias,1.5204300209164736,1.505760537718967,0.0146694831975069,44
KBOS,lightgbm,MaxT,Lags,1.5354743406871156,1.505760537718967,0.0297138029681489,42
KBOS,lightgbm,MaxT,Rolling,1.5055254502340458,1.505760537718967,-0.0002350874849208,36
KBOS,lightgbm,MaxT,NWP_atmosphere,1.54077316261709,1.505760537718967,0.0350126248981232,43
KBOS,lightgbm,MaxT,Physics,1.5226283582246656,1.505760537718967,0.0168678205056989,41
KBOS,lightgbm,MaxT,Time,1.5389639288612211,1.505760537718967,0.0332033911422544,44
KBOS,linear,MaxT,ECMWF,0.935947076747396,0.9270724932046668,0.0088745835427291,44
KBOS,linear,MaxT,Bias,0.9750430063119864,0.9270724932046668,0.0479705131073197,44
KBOS,linear,MaxT,Lags,0.9304407521948552,0.9270724932046668,0.0033682589901883,42
KBOS,linear,MaxT,Rolling,0.9340112998629726,0.9270724932046668,0.0069388066583058,36
KBOS,linear,MaxT,NWP_atmosphere,0.9081529703577844,0.9270724932046668,-0.0189195228468824,43
KBOS,linear,MaxT,Physics,0.914866756521492,0.9270724932046668,-0.0122057366831749,41
KBOS,linear,MaxT,Time,0.9280271242419909,0.9270724932046668,0.000954631037324,44
KBOS,mlp,MaxT,ECMWF,0.94070610486604,0.932640697377662,0.0080654074883778,44
KBOS,mlp,MaxT,Bias,0.9801401210190688,0.932640697377662,0.0474994236414065,44
KBOS,mlp,MaxT,Lags,0.932640697377662,0.932640697377662,0.0,42
KBOS,mlp,MaxT,Rolling,0.9333054750426866,0.932640697377662,0.0006647776650244,36
KBOS,mlp,MaxT,NWP_atmosphere,0.9366382233828752,0.932640697377662,0.0039975260052129,43
KBOS,mlp,MaxT,Physics,0.932640697377662,0.932640697377662,0.0,41
KBOS,mlp,MaxT,Time,0.9326406973776452,0.932640697377662,-1.6986412276764895e-14,44
KBOS,catboost,MinT,ECMWF,1.596337229943365,1.552485847957995,0.0438513819853696,44
KBOS,catboost,MinT,Bias,1.4530422746492946,1.552485847957995,-0.0994435733087004,44
KBOS,catboost,MinT,Lags,1.6035726027852135,1.552485847957995,0.0510867548272186,42
KBOS,catboost,MinT,Rolling,1.6136445266228625,1.552485847957995,0.0611586786648672,36
KBOS,catboost,MinT,NWP_atmosphere,1.4919741170226803,1.552485847957995,-0.0605117309353147,43
KBOS,catboost,MinT,Physics,1.5214583885327075,1.552485847957995,-0.0310274594252875,41
KBOS,catboost,MinT,Time,1.5517984182895634,1.552485847957995,-0.0006874296684316,44
KBOS,xgboost,MinT,ECMWF,1.404690706624394,1.544786858347665,-0.140096151723271,44
KBOS,xgboost,MinT,Bias,1.3855979674685317,1.544786858347665,-0.1591888908791332,44
KBOS,xgboost,MinT,Lags,1.4440719131874826,1.544786858347665,-0.1007149451601823,42
KBOS,xgboost,MinT,Rolling,1.4029008139551211,1.544786858347665,-0.1418860443925436,36
KBOS,xgboost,MinT,NWP_atmosphere,1.4532507689653245,1.544786858347665,-0.0915360893823404,43
KBOS,xgboost,MinT,Physics,1.4066845653331386,1.544786858347665,-0.1381022930145263,41
KBOS,xgboost,MinT,Time,1.392455117892375,1.544786858347665,-0.1523317404552899,44
KBOS,lightgbm,MinT,ECMWF,1.83341349932478,1.769848294586173,0.0635652047386068,44
KBOS,lightgbm,MinT,Bias,1.769875997303611,1.769848294586173,2.770271743735009e-05,44
KBOS,lightgbm,MinT,Lags,1.7689482989400984,1.769848294586173,-0.0008999956460749,42
KBOS,lightgbm,MinT,Rolling,1.7539668230927012,1.769848294586173,-0.015881471493472,36
KBOS,lightgbm,MinT,NWP_atmosphere,1.776545014088676,1.769848294586173,0.0066967195025027,43
KBOS,lightgbm,MinT,Physics,1.7940194631930957,1.769848294586173,0.0241711686069223,41
KBOS,lightgbm,MinT,Time,1.8073423355500065,1.769848294586173,0.0374940409638329,44
KBOS,linear,MinT,ECMWF,1.24736469762053,1.2525195619892564,-0.0051548643687262,44
KBOS,linear,MinT,Bias,1.311110662298988,1.2525195619892564,0.0585911003097314,44
KBOS,linear,MinT,Lags,1.2509288930155171,1.2525195619892564,-0.0015906689737392,42
KBOS,linear,MinT,Rolling,1.277684400661551,1.2525195619892564,0.0251648386722946,36
KBOS,linear,MinT,NWP_atmosphere,1.293944799650541,1.2525195619892564,0.0414252376612847,43
KBOS,linear,MinT,Physics,1.246492968636612,1.2525195619892564,-0.0060265933526444,41
KBOS,linear,MinT,Time,1.2355342082349343,1.2525195619892564,-0.0169853537543218,44
KBOS,mlp,MinT,ECMWF,1.2582082437329454,1.2542598656478054,0.0039483780851399,44
KBOS,mlp,MinT,Bias,1.2928237943153342,1.2542598656478054,0.0385639286675287,44
KBOS,mlp,MinT,Lags,1.2608686419322208,1.2542598656478054,0.0066087762844153,42
KBOS,mlp,MinT,Rolling,1.2600319968976823,1.2542598656478054,0.005772131249877,36
KBOS,mlp,MinT,NWP_atmosphere,1.3182377919105754,1.2542598656478054,0.0639779262627699,43
KBOS,mlp,MinT,Physics,1.2480593060983085,1.2542598656478054,-0.0062005595494971,41
KBOS,mlp,MinT,Time,1.251121636332091,1.2542598656478054,-0.0031382293157145,44
KPHL,catboost,MaxT,ECMWF,1.3891243634456996,1.4167669024872696,-0.0276425390415699,44
KPHL,catboost,MaxT,Bias,1.561385038073439,1.4167669024872696,0.1446181355861695,44
KPHL,catboost,MaxT,Lags,1.4036692169753162,1.4167669024872696,-0.0130976855119533,42
KPHL,catboost,MaxT,Rolling,1.3746918639220735,1.4167669024872696,-0.042075038565196,36
KPHL,catboost,MaxT,NWP_atmosphere,1.446809534538633,1.4167669024872696,0.0300426320513633,43
KPHL,catboost,MaxT,Physics,1.3791837285674975,1.4167669024872696,-0.0375831739197718,41
KPHL,catboost,MaxT,Time,1.5354932388364655,1.4167669024872696,0.1187263363491961,44
KPHL,xgboost,MaxT,ECMWF,1.2639868238330942,1.178208646521104,0.0857781773119901,44
KPHL,xgboost,MaxT,Bias,1.2564384072227817,1.178208646521104,0.0782297607016775,44
KPHL,xgboost,MaxT,Lags,1.1828376634986,1.178208646521104,0.0046290169774958,42
KPHL,xgboost,MaxT,Rolling,1.1089933277231403,1.178208646521104,-0.0692153187979638,36
KPHL,xgboost,MaxT,NWP_atmosphere,1.2561982585265574,1.178208646521104,0.0779896120054532,43
KPHL,xgboost,MaxT,Physics,1.1472798997322016,1.178208646521104,-0.0309287467889025,41
KPHL,xgboost,MaxT,Time,1.133838510091326,1.178208646521104,-0.0443701364297781,44
KPHL,lightgbm,MaxT,ECMWF,1.5442528656869128,1.6390532646175189,-0.0948003989306058,44
KPHL,lightgbm,MaxT,Bias,1.6052414542007167,1.6390532646175189,-0.0338118104168019,44
KPHL,lightgbm,MaxT,Lags,1.5791249551110509,1.6390532646175189,-0.0599283095064679,42
KPHL,lightgbm,MaxT,Rolling,1.6076076468942877,1.6390532646175189,-0.0314456177232311,36
KPHL,lightgbm,MaxT,NWP_atmosphere,1.5968105176215184,1.6390532646175189,-0.0422427469960002,43
KPHL,lightgbm,MaxT,Physics,1.6226623393466073,1.6390532646175189,-0.0163909252709113,41
KPHL,lightgbm,MaxT,Time,1.6182091308819369,1.6390532646175189,-0.0208441337355818,44
KPHL,linear,MaxT,ECMWF,0.8144792628832903,0.8107491785633842,0.003730084319906,44
KPHL,linear,MaxT,Bias,1.0088754052415798,0.8107491785633842,0.1981262266781955,44
KPHL,linear,MaxT,Lags,0.8129500072897506,0.8107491785633842,0.0022008287263663,42
KPHL,linear,MaxT,Rolling,0.8046510044544211,0.8107491785633842,-0.0060981741089631,36
KPHL,linear,MaxT,NWP_atmosphere,0.8059870657980164,0.8107491785633842,-0.0047621127653678,43
KPHL,linear,MaxT,Physics,0.8347591111540561,0.8107491785633842,0.0240099325906718,41
KPHL,linear,MaxT,Time,0.8084040228936628,0.8107491785633842,-0.0023451556697214,44
KPHL,mlp,MaxT,ECMWF,0.7973495065628529,0.7976181903655761,-0.0002686838027232,44
KPHL,mlp,MaxT,Bias,0.9691644251746532,0.7976181903655761,0.1715462348090769,44
KPHL,mlp,MaxT,Lags,0.7976181903655334,0.7976181903655761,-4.2743586448068527e-14,42
KPHL,mlp,MaxT,Rolling,0.7898451263084142,0.7976181903655761,-0.0077730640571619,36
KPHL,mlp,MaxT,NWP_atmosphere,0.8024276623066569,0.7976181903655761,0.0048094719410807,43
KPHL,mlp,MaxT,Physics,0.809270635202527,0.7976181903655761,0.0116524448369508,41
KPHL,mlp,MaxT,Time,0.8071789271796904,0.7976181903655761,0.0095607368141142,44
KPHL,catboost,MinT,ECMWF,1.405882859487936,1.2782879242592389,0.1275949352286973,44
KPHL,catboost,MinT,Bias,1.39058265606672,1.2782879242592389,0.1122947318074814,44
KPHL,catboost,MinT,Lags,1.3350580104626075,1.2782879242592389,0.0567700862033691,42
KPHL,catboost,MinT,Rolling,1.319077861080702,1.2782879242592389,0.0407899368214634,36
KPHL,catboost,MinT,NWP_atmosphere,1.3438502888705564,1.2782879242592389,0.0655623646113177,43
KPHL,catboost,MinT,Physics,1.3542288177916413,1.2782879242592389,0.0759408935324026,41
KPHL,catboost,MinT,Time,1.345753551832861,1.2782879242592389,0.0674656275736222,44
KPHL,xgboost,MinT,ECMWF,1.29992573240162,1.268398656254321,0.0315270761472989,44
KPHL,xgboost,MinT,Bias,1.1948643574672462,1.268398656254321,-0.0735342987870748,44
KPHL,xgboost,MinT,Lags,1.2199866244223263,1.268398656254321,-0.0484120318319944,42
KPHL,xgboost,MinT,Rolling,1.3451014873200813,1.268398656254321,0.0767028310657602,36
KPHL,xgboost,MinT,NWP_atmosphere,1.3788471053131914,1.268398656254321,0.1104484490588704,43
KPHL,xgboost,MinT,Physics,1.2606438535504636,1.268398656254321,-0.0077548027038574,41
KPHL,xgboost,MinT,Time,1.295419456684484,1.268398656254321,0.0270208004301628,44
KPHL,lightgbm,MinT,ECMWF,1.6445833180767553,1.5821735383243758,0.0624097797523794,44
KPHL,lightgbm,MinT,Bias,1.6082751992251547,1.5821735383243758,0.0261016609007789,44
KPHL,lightgbm,MinT,Lags,1.5143687212074,1.5821735383243758,-0.0678048171169758,42
KPHL,lightgbm,MinT,Rolling,1.6767071971020184,1.5821735383243758,0.0945336587776426,36
KPHL,lightgbm,MinT,NWP_atmosphere,1.6410232499650488,1.5821735383243758,0.0588497116406729,43
KPHL,lightgbm,MinT,Physics,1.5923330875157444,1.5821735383243758,0.0101595491913686,41
KPHL,lightgbm,MinT,Time,1.6224072940973615,1.5821735383243758,0.0402337557729857,44
KPHL,linear,MinT,ECMWF,1.0264208730050393,1.026420873005038,1.1102230246251563e-15,44
KPHL,linear,MinT,Bias,1.1288712099543274,1.026420873005038,0.1024503369492892,44
KPHL,linear,MinT,Lags,1.02222944918277,1.026420873005038,-0.0041914238222682,42
KPHL,linear,MinT,Rolling,1.0381732377312245,1.026420873005038,0.0117523647261863,36
KPHL,linear,MinT,NWP_atmosphere,1.037714741996378,1.026420873005038,0.0112938689913397,43
KPHL,linear,MinT,Physics,1.0132087663175622,1.026420873005038,-0.0132121066874759,41
KPHL,linear,MinT,Time,1.0414790783553398,1.026420873005038,0.0150582053503016,44
KPHL,mlp,MinT,ECMWF,1.0032986824869343,1.0012595644964586,0.0020391179904757,44
KPHL,mlp,MinT,Bias,1.088896145887795,1.0012595644964586,0.0876365813913364,44
KPHL,mlp,MinT,Lags,1.0023808481022838,1.0012595644964586,0.0011212836058251,42
KPHL,mlp,MinT,Rolling,0.9904166946271896,1.0012595644964586,-0.0108428698692688,36
KPHL,mlp,MinT,NWP_atmosphere,1.0092467808581884,1.0012595644964586,0.0079872163617298,43
KPHL,mlp,MinT,Physics,0.9997012307225712,1.0012595644964586,-0.0015583337738873,41
KPHL,mlp,MinT,Time,1.0079042225123012,1.0012595644964586,0.0066446580158425,44
KDCA,catboost,MaxT,ECMWF,1.494642988882038,1.5241067605084015,-0.0294637716263634,44
KDCA,catboost,MaxT,Bias,1.5128206156513329,1.5241067605084015,-0.0112861448570686,44
KDCA,catboost,MaxT,Lags,1.470818868179637,1.5241067605084015,-0.0532878923287645,42
KDCA,catboost,MaxT,Rolling,1.458451174217853,1.5241067605084015,-0.0656555862905485,36
KDCA,catboost,MaxT,NWP_atmosphere,1.4941346025345763,1.5241067605084015,-0.0299721579738252,43
KDCA,catboost,MaxT,Physics,1.4154058727490102,1.5241067605084015,-0.1087008877593913,41
KDCA,catboost,MaxT,Time,1.4914888915324802,1.5241067605084015,-0.0326178689759213,44
KDCA,xgboost,MaxT,ECMWF,1.3863017188178168,1.4083602566189235,-0.0220585378011066,44
KDCA,xgboost,MaxT,Bias,1.3644799126519098,1.4083602566189235,-0.0438803439670136,44
KDCA,xgboost,MaxT,Lags,1.3877927568223742,1.4083602566189235,-0.0205674997965492,42
KDCA,xgboost,MaxT,Rolling,1.402533654106988,1.4083602566189235,-0.0058266025119355,36
KDCA,xgboost,MaxT,NWP_atmosphere,1.4554712761773003,1.4083602566189235,0.0471110195583768,43
KDCA,xgboost,MaxT,Physics,1.40307618882921,1.4083602566189235,-0.0052840677897134,41
KDCA,xgboost,MaxT,Time,1.4748530069986978,1.4083602566189235,0.0664927503797743,44
KDCA,lightgbm,MaxT,ECMWF,1.9792300154812985,1.8716965050830832,0.1075335103982149,44
KDCA,lightgbm,MaxT,Bias,1.9054689810854772,1.8716965050830832,0.0337724760023938,44
KDCA,lightgbm,MaxT,Lags,1.8909893751212803,1.8716965050830832,0.0192928700381969,42
KDCA,lightgbm,MaxT,Rolling,1.808351886693598,1.8716965050830832,-0.0633446183894852,36
KDCA,lightgbm,MaxT,NWP_atmosphere,1.8800494217133632,1.8716965050830832,0.00835291663028,43
KDCA,lightgbm,MaxT,Physics,1.903064906522838,1.8716965050830832,0.0313684014397546,41
KDCA,lightgbm,MaxT,Time,1.7868476486108769,1.8716965050830832,-0.0848488564722065,44
KDCA,linear,MaxT,ECMWF,1.1222500647442482,1.1565209756700292,-0.034270910925781,44
KDCA,linear,MaxT,Bias,1.2531167379399872,1.1565209756700292,0.096595762269958,44
KDCA,linear,MaxT,Lags,1.149885534426447,1.1565209756700292,-0.0066354412435822,42
KDCA,linear,MaxT,Rolling,1.1593910597634731,1.1565209756700292,0.0028700840934439,36
KDCA,linear,MaxT,NWP_atmosphere,1.137907557413502,1.1565209756700292,-0.0186134182565271,43
KDCA,linear,MaxT,Physics,1.155076580960512,1.1565209756700292,-0.0014443947095172,41
KDCA,linear,MaxT,Time,1.1540641106110314,1.1565209756700292,-0.0024568650589977,44
KDCA,mlp,MaxT,ECMWF,1.1228799309817434,1.1390567920123071,-0.0161768610305637,44
KDCA,mlp,MaxT,Bias,1.2186258881288683,1.1390567920123071,0.0795690961165611,44
KDCA,mlp,MaxT,Lags,1.1366580316814354,1.1390567920123071,-0.0023987603308717,42
KDCA,mlp,MaxT,Rolling,1.1220043713135357,1.1390567920123071,-0.0170524206987714,36
KDCA,mlp,MaxT,NWP_atmosphere,1.1153616269321132,1.1390567920123071,-0.0236951650801939,43
KDCA,mlp,MaxT,Physics,1.1372060788748766,1.1390567920123071,-0.0018507131374305,41
KDCA,mlp,MaxT,Time,1.1249605821193414,1.1390567920123071,-0.0140962098929657,44
KDCA,catboost,MinT,ECMWF,1.434646473687921,1.6385488861767463,-0.2039024124888253,44
KDCA,catboost,MinT,Bias,1.5103413819511045,1.6385488861767463,-0.1282075042256418,44
KDCA,catboost,MinT,Lags,1.5380204515876363,1.6385488861767463,-0.1005284345891099,42
KDCA,catboost,MinT,Rolling,1.5780517553009128,1.6385488861767463,-0.0604971308758335,36
KDCA,catboost,MinT,NWP_atmosphere,1.432468276025842,1.6385488861767463,-0.2060806101509043,43
KDCA,catboost,MinT,Physics,1.6072513160668116,1.6385488861767463,-0.0312975701099347,41
KDCA,catboost,MinT,Time,1.409167695824581,1.6385488861767463,-0.2293811903521654,44
KDCA,xgboost,MinT,ECMWF,1.5200139957004124,1.5147628190782334,0.0052511766221789,44
KDCA,xgboost,MinT,Bias,1.4584693569607206,1.5147628190782334,-0.0562934621175128,44
KDCA,xgboost,MinT,Lags,1.5785333167182074,1.5147628190782334,0.063770497639974,42
KDCA,xgboost,MinT,Rolling,1.3730221388075088,1.5147628190782334,-0.1417406802707246,36
KDCA,xgboost,MinT,NWP_atmosphere,1.421183238559299,1.5147628190782334,-0.0935795805189343,43
KDCA,xgboost,MinT,Physics,1.538336647881402,1.5147628190782334,0.0235738288031686,41
KDCA,xgboost,MinT,Time,1.5651439581976996,1.5147628190782334,0.0503811391194661,44
KDCA,lightgbm,MinT,ECMWF,1.7502057913880236,1.748423763878456,0.0017820275095674,44
KDCA,lightgbm,MinT,Bias,1.7843955321404927,1.748423763878456,0.0359717682620366,44
KDCA,lightgbm,MinT,Lags,1.7391488258219785,1.748423763878456,-0.0092749380564776,42
KDCA,lightgbm,MinT,Rolling,1.8557371539055336,1.748423763878456,0.1073133900270777,36
KDCA,lightgbm,MinT,NWP_atmosphere,1.7378295422813153,1.748423763878456,-0.0105942215971408,43
KDCA,lightgbm,MinT,Physics,1.7684741105778128,1.748423763878456,0.0200503466993566,41
KDCA,lightgbm,MinT,Time,1.7537880505477572,1.748423763878456,0.0053642866693011,44
KDCA,linear,MinT,ECMWF,1.0061542041150964,1.0061542041151057,-9.103828801926284e-15,44
KDCA,linear,MinT,Bias,1.1249236017549538,1.0061542041151057,0.1187693976398482,44
KDCA,linear,MinT,Lags,0.9995664702281408,1.0061542041151057,-0.0065877338869645,42
KDCA,linear,MinT,Rolling,1.0340699619003988,1.0061542041151057,0.0279157577852933,36
KDCA,linear,MinT,NWP_atmosphere,1.057504925706394,1.0061542041151057,0.0513507215912885,43
KDCA,linear,MinT,Physics,1.0129423496357954,1.0061542041151057,0.0067881455206899,41
KDCA,linear,MinT,Time,0.9982418791818686,1.0061542041151057,-0.0079123249332369,44
KDCA,mlp,MinT,ECMWF,1.054360254500231,1.054360254500231,0.0,44
KDCA,mlp,MinT,Bias,1.1597396136850775,1.054360254500231,0.1053793591848464,44
KDCA,mlp,MinT,Lags,1.0543228447355224,1.054360254500231,-3.740976470867352e-05,42
KDCA,mlp,MinT,Rolling,1.0592269172709443,1.054360254500231,0.0048666627707132,36
KDCA,mlp,MinT,NWP_atmosphere,1.0709550136452164,1.054360254500231,0.0165947591449853,43
KDCA,mlp,MinT,Physics,1.06166341653959,1.054360254500231,0.0073031620393588,41
KDCA,mlp,MinT,Time,1.0247730557696768,1.054360254500231,-0.0295871987305542,44
KATL,catboost,MaxT,ECMWF,1.167633877065668,1.2051536052146294,-0.0375197281489614,44
KATL,catboost,MaxT,Bias,1.147428126047731,1.2051536052146294,-0.0577254791668984,44
KATL,catboost,MaxT,Lags,1.1343229524854808,1.2051536052146294,-0.0708306527291486,42
KATL,catboost,MaxT,Rolling,1.1487034004063446,1.2051536052146294,-0.0564502048082848,36
KATL,catboost,MaxT,NWP_atmosphere,1.1304754163293156,1.2051536052146294,-0.0746781888853138,43
KATL,catboost,MaxT,Physics,1.119396947100466,1.2051536052146294,-0.0857566581141635,41
KATL,catboost,MaxT,Time,1.1570649766458545,1.2051536052146294,-0.0480886285687749,44
KATL,xgboost,MaxT,ECMWF,1.0627685985733977,1.073858210470824,-0.0110896118974264,44
KATL,xgboost,MaxT,Bias,1.025947098183421,1.073858210470824,-0.0479111122874031,44
KATL,xgboost,MaxT,Lags,1.0953875178784396,1.073858210470824,0.0215293074076154,42
KATL,xgboost,MaxT,Rolling,1.0273643257343663,1.073858210470824,-0.0464938847364577,36
KATL,xgboost,MaxT,NWP_atmosphere,1.0431040367193982,1.073858210470824,-0.0307541737514258,43
KATL,xgboost,MaxT,Physics,1.0651644647648904,1.073858210470824,-0.0086937457059337,41
KATL,xgboost,MaxT,Time,1.1039757686378682,1.073858210470824,0.030117558167044,44
KATL,lightgbm,MaxT,ECMWF,1.1768709839845122,1.1863537576743135,-0.0094827736898015,44
KATL,lightgbm,MaxT,Bias,1.1883439124493442,1.1863537576743135,0.0019901547750305,44
KATL,lightgbm,MaxT,Lags,1.1825271964264268,1.1863537576743135,-0.0038265612478869,42
KATL,lightgbm,MaxT,Rolling,1.15306744415577,1.1863537576743135,-0.0332863135185437,36
KATL,lightgbm,MaxT,NWP_atmosphere,1.1321414020108227,1.1863537576743135,-0.054212355663491,43
KATL,lightgbm,MaxT,Physics,1.1559979190280252,1.1863537576743135,-0.0303558386462885,41
KATL,lightgbm,MaxT,Time,1.209493580248984,1.1863537576743135,0.0231398225746704,44
KATL,linear,MaxT,ECMWF,0.8070111996580522,0.7960279304154133,0.0109832692426389,44
KATL,linear,MaxT,Bias,0.8110210119311965,0.7960279304154133,0.0149930815157831,44
KATL,linear,MaxT,Lags,0.7967610899128263,0.7960279304154133,0.000733159497413,42
KATL,linear,MaxT,Rolling,0.7994055773133024,0.7960279304154133,0.0033776468978891,36
KATL,linear,MaxT,NWP_atmosphere,0.8192350467967696,0.7960279304154133,0.0232071163813563,43
KATL,linear,MaxT,Physics,0.8131272741498339,0.7960279304154133,0.0170993437344205,41
KATL,linear,MaxT,Time,0.7966727431958568,0.7960279304154133,0.0006448127804434,44
KATL,mlp,MaxT,ECMWF,0.8170616308221771,0.8150979245891173,0.0019637062330597,44
KATL,mlp,MaxT,Bias,0.8216116613743535,0.8150979245891173,0.0065137367852361,44
KATL,mlp,MaxT,Lags,0.8128209002359265,0.8150979245891173,-0.0022770243531908,42
KATL,mlp,MaxT,Rolling,0.8199510024610235,0.8150979245891173,0.0048530778719061,36
KATL,mlp,MaxT,NWP_atmosphere,0.8147351427778126,0.8150979245891173,-0.0003627818113047,43
KATL,mlp,MaxT,Physics,0.8168844324898346,0.8150979245891173,0.0017865079007172,41
KATL,mlp,MaxT,Time,0.812834004068851,0.8150979245891173,-0.0022639205202663,44
KATL,catboost,MinT,ECMWF,1.130267038834503,1.0832336555644169,0.0470333832700862,44
KATL,catboost,MinT,Bias,1.0418947963867455,1.0832336555644169,-0.0413388591776713,44
KATL,catboost,MinT,Lags,1.0308187496313002,1.0832336555644169,-0.0524149059331167,42
KATL,catboost,MinT,Rolling,1.0165527141150876,1.0832336555644169,-0.0666809414493292,36
KATL,catboost,MinT,NWP_atmosphere,1.0151911404788698,1.0832336555644169,-0.068042515085547,43
KATL,catboost,MinT,Physics,1.0759664307659054,1.0832336555644169,-0.0072672247985114,41
KATL,catboost,MinT,Time,1.1592973591694913,1.0832336555644169,0.0760637036050744,44
KATL,xgboost,MinT,ECMWF,1.013884016897826,0.996006577415804,0.0178774394820221,44
KATL,xgboost,MinT,Bias,0.9794270296012406,0.996006577415804,-0.0165795478145632,44
KATL,xgboost,MinT,Lags,1.0180189250844769,0.996006577415804,0.0220123476686729,42
KATL,xgboost,MinT,Rolling,0.9586803301245764,0.996006577415804,-0.0373262472912273,36
KATL,xgboost,MinT,NWP_atmosphere,1.0077215675759104,0.996006577415804,0.0117149901601064,43
KATL,xgboost,MinT,Physics,1.0116034060452892,0.996006577415804,0.0155968286294853,41
KATL,xgboost,MinT,Time,0.9841819695666828,0.996006577415804,-0.011824607849121,44
KATL,lightgbm,MinT,ECMWF,1.148608504108029,1.1314972430122348,0.0171112610957941,44
KATL,lightgbm,MinT,Bias,1.1627978599879611,1.1314972430122348,0.0313006169757263,44
KATL,lightgbm,MinT,Lags,1.144368446543113,1.1314972430122348,0.0128712035308782,42
KATL,lightgbm,MinT,Rolling,1.1123492609106582,1.1314972430122348,-0.0191479821015765,36
KATL,lightgbm,MinT,NWP_atmosphere,1.1133287950761055,1.1314972430122348,-0.018168447936129,43
KATL,lightgbm,MinT,Physics,1.1235803732188314,1.1314972430122348,-0.0079168697934033,41
KATL,lightgbm,MinT,Time,1.140905541112905,1.1314972430122348,0.0094082981006702,44
KATL,linear,MinT,ECMWF,0.8374822469383973,0.8379363711298048,-0.0004541241914074,44
KATL,linear,MinT,Bias,0.8358565385540253,0.8379363711298048,-0.0020798325757794,44
KATL,linear,MinT,Lags,0.837834224266767,0.8379363711298048,-0.0001021468630377,42
KATL,linear,MinT,Rolling,0.8384685874790464,0.8379363711298048,0.0005322163492416,36
KATL,linear,MinT,NWP_atmosphere,0.8415214440620309,0.8379363711298048,0.003585072932226,43
KATL,linear,MinT,Physics,0.8478835741281697,0.8379363711298048,0.0099472029983649,41
KATL,linear,MinT,Time,0.8361498301358014,0.8379363711298048,-0.0017865409940034,44
KATL,mlp,MinT,ECMWF,0.8332206261692924,0.8336811804505498,-0.0004605542812574,44
KATL,mlp,MinT,Bias,0.8336811804505446,0.8336811804505498,-5.218048215738236e-15,44
KATL,mlp,MinT,Lags,0.8336811804505498,0.8336811804505498,0.0,42
KATL,mlp,MinT,Rolling,0.8322729327839155,0.8336811804505498,-0.0014082476666343,36
KATL,mlp,MinT,NWP_atmosphere,0.834135024892268,0.8336811804505498,0.0004538444417181,43
